name,data
2018/1/18 22:00,0,0,0,0,12,88,0,0,0,0
2018/1/18 23:00,0,0,0,0,18,76,6,0,0,0
2018/1/19 00:00,0,0,0,0,15,85,0,0,0,0
2018/1/19 01:00,0,0,0,0,11,83,6,0,0,0
2018/1/19 02:00,0,0,0,0,13,81,6,0,0,0
2018/1/19 03:00,0,0,0,0,25,75,0,0,0,0
2018/1/19 04:00,0,0,0,0,74,26,0,0,0,0
2018/1/19 05:00,0,0,0,55,45,0,0,0,0,0
2018/1/19 06:00,0,0,8,78,14,0,0,0,0,0
2018/1/19 07:00,0,0,0,93,7,0,0,0,0,0
2018/1/19 08:00,0,0,0,97,3,0,0,0,0,0
2018/1/19 09:00,0,0,3,74,23,0,0,0,0,0
2018/1/19 10:00,0,0,3,50,47,0,0,0,0,0
2018/1/19 11:00,0,0,11,61,28,0,0,0,0,0
2018/1/19 12:00,0,0,3,70,27,0,0,0,0,0
2018/1/19 13:00,0,0,16,64,20,0,0,0,0,0
2018/1/19 14:00,0,2,6,76,16,0,0,0,0,0
2018/1/19 15:00,0,0,21,78,1,0,0,0,0,0
2018/1/19 16:00,0,0,3,68,29,0,0,0,0,0
2018/1/19 17:00,0,0,0,5,68,27,0,0,0,0
2018/1/19 18:00,0,0,0,4,38,58,0,0,0,0
2018/1/19 19:00,0,0,0,0,9,81,10,0,0,0
2018/1/19 20:00,0,0,0,3,31,59,7,0,0,0
2018/1/19 21:00,0,0,0,0,32,58,10,0,0,0
2018/1/19 22:00,0,0,0,0,18,75,7,0,0,0
2018/1/19 23:00,0,0,0,2,46,45,7,0,0,0
2018/1/20 00:00,0,0,0,4,47,43,6,0,0,0
2018/1/20 01:00,0,0,0,4,55,41,0,0,0,0
2018/1/20 02:00,0,0,2,3,56,39,0,0,0,0
2018/1/20 03:00,0,0,2,8,87,3,0,0,0,0
